	title	avg_rating	count_rating	score	genres
3516	Morning Glory (1933)	3.5	1	3.189636909924822	Drama Romance
3514	Man in the Iron Mask, The (1939)	3.5	1	3.189636909924822	Adventure
3513	Higher Ground (2011)	3.5	1	3.189636909924822	Drama
3657	My Little Chickadee (1940)	3.5	1	3.189636909924822	Comedy Western
3512	Humoresque (1946)	3.5	1	3.189636909924822	Drama Romance
3662	Hangmen Also Die (1943)	3.5	1	3.189636909924822	Drama War
3511	Much Ado About Nothing (2012)	3.5	1	3.189636909924822	Comedy Drama Romance
3569	Human Resources (Ressources humaines) (1999)	3.5	1	3.189636909924822	Drama
4243	Sealed Cargo (1951)	3.5	1	3.189636909924822	Thriller War
3741	Killer Klowns from Outer Space (1988)	3.5	1	3.189636909924822	Comedy Horror Sci-Fi
4090	Alcina (2000)	3.5	1	3.189636909924822	Drama Fantasy Romance
4414	Going in Style (1979)	3.5	1	3.189636909924822	Comedy Drama
4182	Boogie Woogie (2009)	3.5	1	3.189636909924822	Comedy Drama
4416	Young Cassidy (1965)	3.5	1	3.189636909924822	Drama
4181	The Take (2009)	3.5	1	3.189636909924822	(no genres listed)
4180	Boom Town (1940)	3.5	1	3.189636909924822	Adventure Drama Romance
4419	Formosa Betrayed (2009)	3.5	1	3.189636909924822	Thriller
4179	The Spectacular Now (2013)	3.5	1	3.189636909924822	Comedy Drama Romance
4425	Don't Tempt Me (Sin noticias de Dios) (2001)	3.5	1	3.189636909924822	Comedy Fantasy Mystery
4177	Born to Kill (1947)	3.5	1	3.189636909924822	Crime Drama Film-Noir
4175	The Measure of a Man (2015)	3.5	1	3.189636909924822	Drama
4430	French Connection II (1975)	3.5	1	3.189636909924822	Action Crime Drama Thriller
4174	The Man from Nowhere (2010)	3.5	1	3.189636909924822	Action Crime Thriller
4173	Boys Next Door, The (1986)	3.5	1	3.189636909924822	Crime Drama
4433	Pitfall (1948)	3.5	1	3.189636909924822	Film-Noir
4435	Les Lyonnais (2011)	3.5	1	3.189636909924822	Drama Thriller
4438	Frankenweenie (2012)	3.5	1	3.189636909924822	Animation Comedy Horror IMAX
4439	Pocket Money (1972)	3.5	1	3.189636909924822	Comedy Western
4440	Pocketful of Miracles (1961)	3.5	1	3.189636909924822	Comedy Drama
4441	Down in the Valley (2005)	3.5	1	3.189636909924822	Drama Romance
4442	Ryuzo and the Seven Henchmen (2015)	3.5	1	3.189636909924822	Action Comedy
4444	Point of Order (1964)	3.5	1	3.189636909924822	Documentary
4445	Police Story 2 (Ging chaat goo si juk jaap) (1988)	3.5	1	3.189636909924822	Action Comedy Crime Thriller
4447	Fort Apache (1948)	3.5	1	3.189636909924822	Western
4413	Paisan (Paisà) (1946)	3.5	1	3.189636909924822	Drama War
4412	Page Eight (2011)	3.5	1	3.189636909924822	Drama Thriller
4411	Scarlet Street (1945)	3.5	1	3.189636909924822	Film-Noir
4188	Beeswax (2009)	3.5	1	3.189636909924822	Comedy Drama
4383	Pawn Sacrifice (2015)	3.5	1	3.189636909924822	Drama
4384	Doctor, The (1991)	3.5	1	3.189636909924822	Drama
4385	Peacekeeper, The (1997)	3.5	1	3.189636909924822	Action
4386	Dodge City (1939)	3.5	1	3.189636909924822	Romance Western
4193	Bedevilled (Kim Bok-nam salinsageonui jeonmal) (2010)	3.5	1	3.189636909924822	Crime Drama Horror
4388	Dogs of War, The (1980)	3.5	1	3.189636909924822	Drama War
4389	Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948)	3.5	1	3.189636909924822	Drama War
4390	Go-Between, The (1970)	3.5	1	3.189636909924822	Drama Romance
4392	Penn & Teller Get Killed (1989)	3.5	1	3.189636909924822	Adventure Comedy
4189	Tropical Malady (Sud pralad) (2004)	3.5	1	3.189636909924822	Drama Fantasy Romance
4186	Beast from 20,000 Fathoms, The (1953)	3.5	1	3.189636909924822	Sci-Fi
4410	Paddington (2014)	3.5	1	3.189636909924822	Children Comedy
4185	Tyson (2008)	3.5	1	3.189636909924822	Documentary
4184	Woman in White, The (1948)	3.5	1	3.189636909924822	Mystery Thriller
4399	Outside the Law (Hors-la-loi) (2010)	3.5	1	3.189636909924822	Crime Drama War
4401	Dirty Carnival, A (Biyeolhan geori) (2006)	3.5	1	3.189636909924822	Action Crime Thriller
4402	PCU (1994)	3.5	1	3.189636909924822	Comedy
4404	PTU (2003)	3.5	1	3.189636909924822	Crime Drama
4405	Pablo (2012)	3.5	1	3.189636909924822	(no genres listed)
4406	Scene at the Sea, A (Ano natsu, ichiban shizukana umi) (1991)	3.5	1	3.189636909924822	Comedy Romance
4183	Time of the Wolf, The (Le temps du loup) (2003)	3.5	1	3.189636909924822	Drama
4409	Golden Door (Nuovomondo) (2006)	3.5	1	3.189636909924822	Adventure Drama Romance
4449	From Beyond the Grave (Creatures) (1974)	3.5	1	3.189636909924822	Horror
4451	From the Terrace (1960)	3.5	1	3.189636909924822	Drama
4452	Gambit (1966)	3.5	1	3.189636909924822	Comedy Crime
4114	Way Out West (1937)	3.5	1	3.189636909924822	Comedy Western
4133	Blue Gardenia, The (1953)	3.5	1	3.189636909924822	Crime Drama Film-Noir Thriller
4132	Blueprint for Murder, A (1953)	3.5	1	3.189636909924822	Film-Noir Mystery Thriller
4131	Thieves, The (Dodookdeul) (2012)	3.5	1	3.189636909924822	Action Crime
4130	Thief of Bagdad, The (1924)	3.5	1	3.189636909924822	Action Adventure Fantasy
4127	Act of Killing, The (2012)	3.5	1	3.189636909924822	Documentary
4126	Act of Violence (1948)	3.5	1	3.189636909924822	Drama Film-Noir Thriller
4123	Barabbas (1961)	3.5	1	3.189636909924822	Adventure Drama
4120	We Live Again (1934)	3.5	1	3.189636909924822	Drama
4119	We Are the Best! (Vi är bäst!) (2013)	3.5	1	3.189636909924822	Children Comedy Drama
4117	And Now... Ladies and Gentlemen... (2002)	3.5	1	3.189636909924822	Romance Thriller
4111	Waterloo Bridge (1940)	3.5	1	3.189636909924822	Drama Romance War
4142	Three (a.k.a. 3 Extremes II) (Saam gaang) (2002)	3.5	1	3.189636909924822	Horror Mystery
4107	Window, The (1949)	3.5	1	3.189636909924822	Drama Film-Noir Thriller
4106	Warlock (1959)	3.5	1	3.189636909924822	Romance Western
4103	Another Year (2010)	3.5	1	3.189636909924822	Drama
4102	Apache (1954)	3.5	1	3.189636909924822	Western
4100	Apollo 13: To the Edge and Back (1994)	3.5	1	3.189636909924822	Documentary
4098	Apparition, The (2012)	3.5	1	3.189636909924822	Horror Thriller
4096	Watchmen: Tales of the Black Freighter (2009)	3.5	1	3.189636909924822	Action Adventure Animation Horror
4095	Walker, The (2007)	3.5	1	3.189636909924822	Drama Mystery
4094	Ain't Them Bodies Saints (2013)	3.5	1	3.189636909924822	Drama
4093	American Heart (1992)	3.5	1	3.189636909924822	Crime Drama
4140	Theatre of Blood (1973)	3.5	1	3.189636909924822	Comedy Horror Mystery
4144	Three Men and a Cradle (3 hommes et un couffin) (1985)	3.5	1	3.189636909924822	Comedy
4453	People vs. George Lucas, The (2010)	3.5	1	3.189636909924822	Documentary
4468	Peter Pan (1960)	3.5	1	3.189636909924822	Children Fantasy Musical
4171	The Green Inferno (2014)	3.5	1	3.189636909924822	Horror Thriller
4455	Young Philadelphians, The (1959)	3.5	1	3.189636909924822	Drama
4456	Don't Be Afraid of the Dark (2010)	3.5	1	3.189636909924822	Horror Thriller
4458	11-11-11 (11-11-11: The Prophecy) (2011)	3.5	1	3.189636909924822	Horror Thriller
4170	The Voices (2014)	3.5	1	3.189636909924822	Comedy Crime Thriller
4169	Wonder Man (1945)	3.5	1	3.189636909924822	Comedy Fantasy Musical
4462	Gang's All Here, The (1943)	3.5	1	3.189636909924822	Comedy Musical Romance
4463	Game Plan, The (2007)	3.5	1	3.189636909924822	Comedy
4464	Don't Drink the Water (1969)	3.5	1	3.189636909924822	Comedy
4465	Personal Journey with Martin Scorsese Through American Movies, A (1995)	3.5	1	3.189636909924822	Documentary
4469	Fury (1936)	3.5	1	3.189636909924822	Drama Film-Noir
4145	Three Strangers (1946)	3.5	1	3.189636909924822	Crime Drama
4168	Brain Damage (1988)	3.5	1	3.189636909924822	Comedy Horror
4474	Phil Ochs: There But for Fortune (2010)	3.5	1	3.189636909924822	Documentary Musical
4477	Road to Brown, The (1989)	3.5	1	3.189636909924822	Documentary
4167	The Fool (2014)	3.5	1	3.189636909924822	Drama
4163	The Ceremony (2014)	3.5	1	3.189636909924822	Documentary
4161	The Admiral: Roaring Currents (2014)	3.5	1	3.189636909924822	Action Drama War
4160	Brick Mansions (2014)	3.5	1	3.189636909924822	Action Crime Drama
4153	Therese Raquin (a.k.a. Adultress, The) (1953)	3.5	1	3.189636909924822	Crime Drama Romance
4152	Black Legion (1937)	3.5	1	3.189636909924822	Crime Drama
4149	Black Swan, The (1942)	3.5	1	3.189636909924822	Adventure
4381	Sarah's Key (Elle s'appelait Sarah) (2010)	3.5	1	3.189636909924822	Drama
4380	Gideon's Army (2013)	3.5	1	3.189636909924822	Documentary
4379	Past, The (Le passé) (2013)	3.5	1	3.189636909924822	Drama Mystery Romance
4226	Big Fat Liar (2002)	3.5	1	3.189636909924822	Children Comedy
4301	Fists in the Pocket (Pugni in tasca, I) (1965)	3.5	1	3.189636909924822	Drama
4218	Titanic Town (1998)	3.5	1	3.189636909924822	Drama
4298	Prisoner of Zenda, The (1937)	3.5	1	3.189636909924822	Action Adventure Romance
4297	Princess of Montpensier, The (La princesse de Montpensier) (2010)	3.5	1	3.189636909924822	Action Drama Romance
4296	Zelary (2003)	3.5	1	3.189636909924822	Drama Romance
4223	Toast of New York, The (1937)	3.5	1	3.189636909924822	Comedy Drama War
4336	Dust Devil (1992)	3.5	1	3.189636909924822	Horror Mystery Thriller
4294	Pride of the Marines (1945)	3.5	1	3.189636909924822	Drama War
4224	Big Tease, The (1999)	3.5	1	3.189636909924822	Comedy
4225	Big Store, The (1941)	3.5	1	3.189636909924822	Comedy Musical
4288	12:01 (1993)	3.5	1	3.189636909924822	Comedy Romance Sci-Fi Thriller
4302	Quo Vadis (1951)	3.5	1	3.189636909924822	Drama Romance
4287	Price Check (2012)	3.5	1	3.189636909924822	Comedy Drama
4229	Big Country, The (1958)	3.5	1	3.189636909924822	Romance Western
4230	Treasure Island (1990)	3.5	1	3.189636909924822	Adventure
4283	Folies Bergere de Paris (1935)	3.5	1	3.189636909924822	Comedy Musical
4282	Dr. Jekyll and Mr. Hyde (1920)	3.5	1	3.189636909924822	Drama Horror Sci-Fi
4337	Fallen Sparrow, The (1943)	3.5	1	3.189636909924822	Film-Noir Thriller
4209	Bat*21 (1988)	3.5	1	3.189636909924822	Drama War
4281	Powder Blue (2009)	3.5	1	3.189636909924822	Drama
4280	Footlight Parade (1933)	3.5	1	3.189636909924822	Comedy Musical Romance
4231	Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)	3.5	1	3.189636909924822	Action Thriller
4334	Essex Boys (2000)	3.5	1	3.189636909924822	Crime Thriller
4210	Wolf (2013)	3.5	1	3.189636909924822	Crime Drama Thriller
4274	Prom Night (2008)	3.5	1	3.189636909924822	Horror Mystery Thriller
4307	Resident, The (2011)	3.5	1	3.189636909924822	Drama Horror Thriller
4320	Zabriskie Point (1970)	3.5	1	3.189636909924822	Drama Romance
4321	Riding Giants (2004)	3.5	1	3.189636909924822	Documentary
4213	Trials of Oscar Wilde, The (1960)	3.5	1	3.189636909924822	Drama
4318	Eddie Izzard: Glorious (1997)	3.5	1	3.189636909924822	Comedy
4315	Rob the Mob (2014)	3.5	1	3.189636909924822	Crime Drama
4214	Beneath Hill 60 (2010)	3.5	1	3.189636909924822	Drama War
4215	Black Coal, Thin Ice (Bai ri yan huo) (2014)	3.5	1	3.189636909924822	Crime Drama Mystery Thriller
4323	Empire Falls (2005)	3.5	1	3.189636909924822	Drama Romance
4216	Tomorrowland (2015)	3.5	1	3.189636909924822	Adventure Sci-Fi
4309	Return of the Vampire, The (1944)	3.5	1	3.189636909924822	Horror
4212	Tyler Perry's Daddy's Little Girls (2007)	3.5	1	3.189636909924822	Comedy Romance
4303	Far Country, The (1954)	3.5	1	3.189636909924822	Western
4325	Rio Grande (1950)	3.5	1	3.189636909924822	Romance Western
4211	Two Night Stand (2014)	3.5	1	3.189636909924822	Comedy Romance
4327	Elling (2001)	3.5	1	3.189636909924822	Comedy Drama
4328	Elizabeth I (2005)	3.5	1	3.189636909924822	Drama
4329	Edge of Heaven, The (Auf der anderen Seite) (2007)	3.5	1	3.189636909924822	Drama
4306	Escaflowne: The Movie (Escaflowne) (2000)	3.5	1	3.189636909924822	Action Adventure Animation Drama Fantasy
4330	20 Feet from Stardom (Twenty Feet from Stardom) (2013)	3.5	1	3.189636909924822	Documentary
4331	Road to Utopia (1946)	3.5	1	3.189636909924822	Comedy
4332	Easy Living (1937)	3.5	1	3.189636909924822	Comedy Romance
4304	Yves Saint Laurent (2014)	3.5	1	3.189636909924822	Drama Romance
4232	Beyond the Forest (1949)	3.5	1	3.189636909924822	Drama Film-Noir Thriller
3744	It! The Terror from Beyond Space (1958)	3.5	1	3.189636909924822	Horror Sci-Fi Thriller
4195	True Legend (Su Qi-Er) (2010)	3.5	1	3.189636909924822	Action Drama
4362	Portrait of Jennie (1948)	3.5	1	3.189636909924822	Drama Fantasy Mystery Romance
4355	Zatoichi and the Chest of Gold (Zatôichi senryô-kubi) (Zatôichi 6) (1964)	3.5	1	3.189636909924822	Action Drama
4358	Regeneration (1997)	3.5	1	3.189636909924822	Drama War
4200	Belly of an Architect, The (1987)	3.5	1	3.189636909924822	Drama
4360	Everlasting Piece, An (2000)	3.5	1	3.189636909924822	Comedy
4251	Promise, The (Wu ji) (2005)	3.5	1	3.189636909924822	Action Drama Fantasy
4246	Protocol (1984)	3.5	1	3.189636909924822	Comedy
4247	Fire with Fire (2012)	3.5	1	3.189636909924822	Action Crime Drama
4240	Berlin Calling (2008)	3.5	1	3.189636909924822	Comedy Drama
4249	Fire (1996)	3.5	1	3.189636909924822	Drama
4361	For the Bible Tells Me So (2007)	3.5	1	3.189636909924822	Documentary
4199	Tuff Turf (1985)	3.5	1	3.189636909924822	Drama
4252	Final, The (2010)	3.5	1	3.189636909924822	Drama Horror Thriller
4365	Young Mr. Lincoln (1939)	3.5	1	3.189636909924822	Drama
4198	Beau Geste (1939)	3.5	1	3.189636909924822	Action Adventure Drama War
4197	Beautiful Country, The (2004)	3.5	1	3.189636909924822	Drama
4371	Paradise Lost 3: Purgatory (2011)	3.5	1	3.189636909924822	Documentary
4196	True Stories (1986)	3.5	1	3.189636909924822	Comedy Musical
4373	Saturday Night and Sunday Morning (1960)	3.5	1	3.189636909924822	Drama
4374	Girl in the Café, The (2005)	3.5	1	3.189636909924822	Drama Romance
4375	Paris 36 (Faubourg 36) (2008)	3.5	1	3.189636909924822	Drama Musical Romance
4376	Girl Walks Into a Bar (2011)	3.5	1	3.189636909924822	Comedy Drama Fantasy
4377	Paris Blues (1961)	3.5	1	3.189636909924822	Drama Romance
4245	Farmer's Daughter, The (1947)	3.5	1	3.189636909924822	Comedy
4253	Final Destination 5 (2011)	3.5	1	3.189636909924822	Horror Thriller IMAX
4273	Dreamer: Inspired by a True Story (2005)	3.5	1	3.189636909924822	Children Drama
4261	Field, The (1990)	3.5	1	3.189636909924822	Drama
4340	Rape of Europa, The (2006)	3.5	1	3.189636909924822	Documentary
4271	Fast Food, Fast Women (2000)	3.5	1	3.189636909924822	Comedy Romance
4268	Queen Bee (1955)	3.5	1	3.189636909924822	Drama
4267	Faust (1926)	3.5	1	3.189636909924822	Drama Fantasy Horror
4266	Pusher (1996)	3.5	1	3.189636909924822	Crime Thriller
4265	Duma (2005)	3.5	1	3.189636909924822	Adventure Drama
4264	Roommate, The (2011)	3.5	1	3.189636909924822	Drama Thriller
4341	Facing the Giants (2006)	3.5	1	3.189636909924822	Action Drama
4235	Bethlehem (2013)	3.5	1	3.189636909924822	Drama Thriller War
4237	Best Worst Movie (2009)	3.5	1	3.189636909924822	Documentary
4208	Batman & Mr. Freeze: Subzero (1998)	3.5	1	3.189636909924822	Action Animation Children Crime
4354	Rocker, The (2008)	3.5	1	3.189636909924822	Comedy
4343	Real Men (1987)	3.5	1	3.189636909924822	Comedy Sci-Fi
4239	Berlin Express (1948)	3.5	1	3.189636909924822	Crime Drama Film-Noir Thriller
4207	Batman vs. Robin (2015)	3.5	1	3.189636909924822	Action Adventure Animation
4347	Earth (1998)	3.5	1	3.189636909924822	Drama War
4258	Drums Along the Mohawk (1939)	3.5	1	3.189636909924822	Adventure War Western
4350	Red Badge of Courage, The (1951)	3.5	1	3.189636909924822	Drama War
4256	Drug War (Du zhan) (2012)	3.5	1	3.189636909924822	Crime
4255	Zeitgeist: Moving Forward (2011)	3.5	1	3.189636909924822	Documentary
4254	Prophecy 3: The Ascent, The (2000)	3.5	1	3.189636909924822	Horror Thriller
4351	Red Lights (2012)	3.5	1	3.189636909924822	Drama Mystery Thriller
4091	Alan Partridge: Alpha Papa (2013)	3.5	1	3.189636909924822	Comedy
4436	George Harrison: Living in the Material World (2011)	3.5	1	3.189636909924822	Documentary
4088	Wife vs. Secretary (1936)	3.5	1	3.189636909924822	Comedy Drama Romance
3924	Seduced and Abandoned (2013)	3.5	1	3.189636909924822	Comedy Documentary
3883	Diary of a Madman (1963)	3.5	1	3.189636909924822	Horror
3751	Laws of Gravity (1992)	3.5	1	3.189636909924822	Drama
3880	C.S.A.: The Confederate States of America (2004)	3.5	1	3.189636909924822	Comedy Drama
3752	Island of Dr. Moreau, The (1977)	3.5	1	3.189636909924822	Adventure Fantasy Horror Romance Sci-Fi Thriller
3879	CB4 - The Movie (1993)	3.5	1	3.189636909924822	Comedy
3877	Syndromes and a Century (Sang sattawat) (2006)	3.5	1	3.189636909924822	Drama
3876	Caddy, The (1953)	3.5	1	3.189636909924822	Comedy Musical
3874	Call Northside 777 (1948)	3.5	1	3.189636909924822	Crime Drama Film-Noir
3872	Camille (1936)	3.5	1	3.189636909924822	Drama Romance
3754	Modern Problems (1981)	3.5	1	3.189636909924822	Comedy Fantasy
3871	Camille Claudel (1988)	3.5	1	3.189636909924822	Drama
4086	Wichita (1955)	3.5	1	3.189636909924822	Action Romance Western
3869	Can-Can (1960)	3.5	1	3.189636909924822	Comedy Musical Romance
3865	Captains Courageous (1937)	3.5	1	3.189636909924822	Adventure Drama
3862	Carancho (2010)	3.5	1	3.189636909924822	Crime Drama Romance
3860	Words, The (2012)	3.5	1	3.189636909924822	Drama Romance
3859	Carefree (1938)	3.5	1	3.189636909924822	Comedy Musical Romance
3858	Cargo (2013)	3.5	1	3.189636909924822	Action Drama Fantasy Horror
3755	Is the Man Who Is Tall Happy? (2013)	3.5	1	3.189636909924822	Animation Documentary
3756	London (2005)	3.5	1	3.189636909924822	Drama
3856	Super, The (1991)	3.5	1	3.189636909924822	Comedy
3854	Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996)	3.5	1	3.189636909924822	Comedy Horror Musical Western
3852	TV Set, The (2006)	3.5	1	3.189636909924822	Comedy Drama
3884	Spy Next Door, The (2010)	3.5	1	3.189636909924822	Action Children Comedy
3886	Dead End (1937)	3.5	1	3.189636909924822	Crime Drama
3775	Chaos Theory (2007)	3.5	1	3.189636909924822	Comedy Drama Romance
3904	Signs & Wonders (2001)	3.5	1	3.189636909924822	Drama
3921	Secret of Santa Vittoria, The (1969)	3.5	1	3.189636909924822	Comedy Drama War
3918	Season of the Witch (2011)	3.5	1	3.189636909924822	Adventure Drama Fantasy
3917	DiG! (2004)	3.5	1	3.189636909924822	Documentary
3914	Dead in Tombstone (2013)	3.5	1	3.189636909924822	Action Fantasy Horror
3911	Curse of the Demon (Night of the Demon) (1957)	3.5	1	3.189636909924822	Fantasy Horror Mystery
3910	Sisterhood of the Traveling Pants 2, The (2008)	3.5	1	3.189636909924822	Adventure Comedy Drama Romance
3909	Cyrano de Bergerac (1950)	3.5	1	3.189636909924822	Drama Romance
3907	Sing Your Song (2011)	3.5	1	3.189636909924822	Documentary
3906	Sinatra: All or Nothing at All (2015)	3.5	1	3.189636909924822	Documentary
3905	Damn Yankees! (1958)	3.5	1	3.189636909924822	Comedy Musical
3903	Dandelion (2004)	3.5	1	3.189636909924822	Drama
3888	Days of Glory (Indigènes) (2006)	3.5	1	3.189636909924822	Action Adventure Drama War
3902	Dante 01 (2008)	3.5	1	3.189636909924822	Sci-Fi Thriller
3901	Dark Blue World (Tmavomodrý svet) (2001)	3.5	1	3.189636909924822	Drama War
3897	44 Inch Chest (2009)	3.5	1	3.189636909924822	Crime Drama
